,Original index,pm-Containers.pLMN-Identity,list-of-matched-UEs.ueId,cellObjectID,timestamp,list-of-matched-UEs.pmType,pm-Containers.QCI,pm-Containers.dl-PRBUsage,pm-Containers.ul-PRBUsage,pm-Containers.dl-TotalofAvailablePRBs,pm-Containers.ul-TotalofAvailablePRBs,pm-Containers.nRCGI.nRCellIdentity,list-of-matched-UEs.pmVal,Test ID
1864,382,b'111',b'00011',1112,1700815523.422454,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',7008.0,9
1865,383,b'111',b'00006',1112,1700815523.422454,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',466.0,9
1866,384,b'111',b'00003',1112,1700815523.422454,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',341.0,9
1867,385,b'111',b'00004',1112,1700815523.422454,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',519.0,9
1868,386,b'111',b'00009',1112,1700815523.422454,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',742.0,9
1869,396,b'111',b'00010',1115,1700815523.4748428,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',8876.0,9
1870,397,b'111',b'00001',1115,1700815523.4748428,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1360.0,9
1871,398,b'111',b'00002',1115,1700815523.4748428,DRB.UEThpDl.UEID,-1.0,83.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',7085.0,9
1872,402,b'111',b'00012',1113,1700815523.5057154,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',3410.0,9
1873,427,b'111',b'00002',1115,1700815547.7760258,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',7212.0,9
1874,428,b'111',b'00001',1115,1700815547.7760258,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1400.0,9
1875,429,b'111',b'00003',1115,1700815547.7760258,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',334.0,9
1876,430,b'111',b'00010',1115,1700815547.7760258,DRB.UEThpDl.UEID,-1.0,71.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',6031.0,9
1877,455,b'111',b'00007',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',2832.0,9
1878,456,b'111',b'00011',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',7840.0,9
1879,457,b'111',b'00004',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',556.0,9
1880,458,b'111',b'00009',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',845.0,9
1881,459,b'111',b'00005',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',4066.0,9
1882,460,b'111',b'00006',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',453.0,9
1883,461,b'111',b'00001',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1400.0,9
1884,462,b'111',b'00012',1112,1700815547.8836644,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',3747.0,9
1885,498,b'111',b'00012',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',3152.0,9
1886,499,b'111',b'00004',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',545.0,9
1887,500,b'111',b'00006',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',448.0,9
1888,501,b'111',b'00011',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',8270.0,9
1889,502,b'111',b'00007',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',3175.0,9
1890,503,b'111',b'00009',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',959.0,9
1891,504,b'111',b'00003',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',862.0,9
1892,505,b'111',b'00010',1112,1700815576.2153995,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',5626.0,9
1893,518,b'111',b'00001',1115,1700815576.278549,DRB.UEThpDl.UEID,-1.0,70.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1922.0,9
1894,519,b'111',b'00003',1115,1700815576.278549,DRB.UEThpDl.UEID,-1.0,70.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',862.0,9
1895,520,b'111',b'00010',1115,1700815576.278549,DRB.UEThpDl.UEID,-1.0,70.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',5626.0,9
1896,521,b'111',b'00002',1115,1700815576.278549,DRB.UEThpDl.UEID,-1.0,70.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',7324.0,9
1897,525,b'111',b'00005',1113,1700815576.311227,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',4045.0,9
1898,543,b'111',b'00004',1115,1700815604.5569797,DRB.UEThpDl.UEID,-1.0,58.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1539.0,9
1899,544,b'111',b'00002',1115,1700815604.5569797,DRB.UEThpDl.UEID,-1.0,58.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',3771.0,9
1900,566,b'111',b'00003',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',5171.0,9
1901,567,b'111',b'00010',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',5290.0,9
1902,568,b'111',b'00012',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',326.0,9
1903,569,b'111',b'00009',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1749.0,9
1904,570,b'111',b'00006',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',0.0,9
1905,571,b'111',b'00011',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1906,572,b'111',b'00007',1112,1700815604.6709564,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1907,579,b'111',b'00001',1113,1700815604.7150056,DRB.UEThpDl.UEID,-1.0,6.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',933.0,9
1908,580,b'111',b'00005',1113,1700815604.7150056,DRB.UEThpDl.UEID,-1.0,6.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',0.0,9
1909,596,b'111',b'00007',1114,1700815628.9211695,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',23653.0,9
1910,606,b'111',b'00002',1115,1700815628.9734457,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',3498.0,9
1911,607,b'111',b'00004',1115,1700815628.9734457,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',2173.0,9
1912,608,b'111',b'00003',1115,1700815628.9734457,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',4043.0,9
1913,627,b'111',b'00010',1112,1700815629.057878,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',5290.0,9
1914,628,b'111',b'00011',1112,1700815629.057878,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1915,629,b'111',b'00003',1112,1700815629.057878,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',4043.0,9
1916,630,b'111',b'00006',1112,1700815629.057878,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1501.0,9
1917,631,b'111',b'00009',1112,1700815629.057878,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1740.0,9
1918,632,b'111',b'00012',1112,1700815629.057878,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',548.0,9
1919,639,b'111',b'00005',1113,1700815629.1007488,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',0.0,9
1920,640,b'111',b'00001',1113,1700815629.1007488,DRB.UEThpDl.UEID,-1.0,54.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',1037.0,9
1921,657,b'111',b'00007',1114,1700815657.3340125,DRB.UEThpDl.UEID,-1.0,65.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',6315.0,9
1922,670,b'111',b'00002',1115,1700815657.4020011,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',2674.0,9
1923,671,b'111',b'00004',1115,1700815657.4020011,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1690.0,9
1924,672,b'111',b'00003',1115,1700815657.4020011,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',3785.0,9
1925,673,b'111',b'00010',1115,1700815657.4020011,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',2292.0,9
1926,689,b'111',b'00006',1112,1700815657.4812362,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',919.0,9
1927,690,b'111',b'00009',1112,1700815657.4812362,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',2222.0,9
1928,691,b'111',b'00005',1112,1700815657.4812362,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',260.0,9
1929,692,b'111',b'00011',1112,1700815657.4812362,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1930,693,b'111',b'00012',1112,1700815657.4812362,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',499.0,9
1931,703,b'111',b'00005',1113,1700815657.5408056,DRB.UEThpDl.UEID,-1.0,34.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',260.0,9
1932,704,b'111',b'00001',1113,1700815657.5408056,DRB.UEThpDl.UEID,-1.0,34.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',768.0,9
1933,705,b'111',b'00010',1113,1700815657.5408056,DRB.UEThpDl.UEID,-1.0,34.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',2292.0,9
1934,720,b'111',b'00007',1114,1700815685.7784832,DRB.UEThpDl.UEID,-1.0,41.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',6022.0,9
1935,736,b'111',b'00006',1112,1700815685.8532608,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',919.0,9
1936,737,b'111',b'00009',1112,1700815685.8532608,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',2131.0,9
1937,738,b'111',b'00005',1112,1700815685.8532608,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',311.0,9
1938,739,b'111',b'00012',1112,1700815685.8532608,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',591.0,9
1939,740,b'111',b'00011',1112,1700815685.8532608,DRB.UEThpDl.UEID,-1.0,61.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1940,756,b'111',b'00010',1115,1700815685.9270818,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1237.0,9
1941,757,b'111',b'00003',1115,1700815685.9270818,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',3946.0,9
1942,758,b'111',b'00002',1115,1700815685.9270818,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',2113.0,9
1943,759,b'111',b'00004',1115,1700815685.9270818,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1457.0,9
1944,760,b'111',b'00001',1115,1700815685.9270818,DRB.UEThpDl.UEID,-1.0,75.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',665.0,9
1945,775,b'111',b'00007',1114,1700815714.1953762,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',4154.0,9
1946,785,b'111',b'00004',1115,1700815714.249343,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1414.0,9
1947,786,b'111',b'00002',1115,1700815714.249343,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1811.0,9
1948,787,b'111',b'00010',1115,1700815714.249343,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1121.0,9
1949,806,b'111',b'00003',1112,1700815714.3315806,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',4420.0,9
1950,807,b'111',b'00009',1112,1700815714.3315806,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1918.0,9
1951,808,b'111',b'00006',1112,1700815714.3315806,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',742.0,9
1952,809,b'111',b'00011',1112,1700815714.3315806,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1953,810,b'111',b'00005',1112,1700815714.3315806,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',300.0,9
1954,811,b'111',b'00012',1112,1700815714.3315806,DRB.UEThpDl.UEID,-1.0,74.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',701.0,9
1955,815,b'111',b'00001',1113,1700815714.364915,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',626.0,9
1956,831,b'111',b'00007',1114,1700815738.6006062,DRB.UEThpDl.UEID,-1.0,85.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',3357.0,9
1957,841,b'111',b'00004',1115,1700815738.659265,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1426.0,9
1958,842,b'111',b'00010',1115,1700815738.659265,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',983.0,9
1959,843,b'111',b'00002',1115,1700815738.659265,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1696.0,9
1960,862,b'111',b'00006',1112,1700815738.742994,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',568.0,9
1961,863,b'111',b'00003',1112,1700815738.742994,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',4721.0,9
1962,864,b'111',b'00012',1112,1700815738.742994,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',722.0,9
1963,865,b'111',b'00011',1112,1700815738.742994,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1964,866,b'111',b'00009',1112,1700815738.742994,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1719.0,9
1965,867,b'111',b'00005',1112,1700815738.742994,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',300.0,9
1966,874,b'111',b'00001',1113,1700815738.7866347,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',836.0,9
1967,875,b'111',b'00003',1113,1700815738.7866347,DRB.UEThpDl.UEID,-1.0,63.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',4721.0,9
1968,891,b'111',b'00007',1114,1700815771.083018,DRB.UEThpDl.UEID,-1.0,2.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',3341.0,9
1969,907,b'111',b'00012',1112,1700815771.159176,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',672.0,9
1970,908,b'111',b'00011',1112,1700815771.159176,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1971,909,b'111',b'00005',1112,1700815771.159176,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',300.0,9
1972,910,b'111',b'00006',1112,1700815771.159176,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',533.0,9
1973,911,b'111',b'00009',1112,1700815771.159176,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1663.0,9
1974,924,b'111',b'00002',1115,1700815771.2260504,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1756.0,9
1975,925,b'111',b'00010',1115,1700815771.2260504,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',884.0,9
1976,926,b'111',b'00008',1115,1700815771.2260504,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',16577.0,9
1977,927,b'111',b'00004',1115,1700815771.2260504,DRB.UEThpDl.UEID,-1.0,76.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1298.0,9
1978,934,b'111',b'00003',1113,1700815771.2719035,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',5230.0,9
1979,935,b'111',b'00001',1113,1700815771.2719035,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',1261.0,9
1980,960,b'111',b'00008',1115,1700815799.5946517,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',15402.0,9
1981,961,b'111',b'00010',1115,1700815799.5946517,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',840.0,9
1982,962,b'111',b'00004',1115,1700815799.5946517,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1269.0,9
1983,963,b'111',b'00002',1115,1700815799.5946517,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1745.0,9
1984,967,b'111',b'00007',1114,1700815799.6309,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',3341.0,9
1985,983,b'111',b'00011',1112,1700815799.7083986,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',25125.0,9
1986,984,b'111',b'00005',1112,1700815799.7083986,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',321.0,9
1987,985,b'111',b'00012',1112,1700815799.7083986,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',667.0,9
1988,986,b'111',b'00006',1112,1700815799.7083986,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',533.0,9
1989,987,b'111',b'00009',1112,1700815799.7083986,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1862.0,9
1990,994,b'111',b'00001',1113,1700815799.7546566,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',1307.0,9
1991,995,b'111',b'00003',1113,1700815799.7546566,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',4497.0,9
1992,1024,b'111',b'00010',1115,1700815828.094035,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',814.0,9
1993,1025,b'111',b'00008',1115,1700815828.094035,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',15402.0,9
1994,1026,b'111',b'00006',1115,1700815828.094035,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',524.0,9
1995,1027,b'111',b'00004',1115,1700815828.094035,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1216.0,9
1996,1028,b'111',b'00002',1115,1700815828.094035,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1913.0,9
1997,1032,b'111',b'00007',1114,1700815828.1317832,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',3341.0,9
1998,1048,b'111',b'00005',1112,1700815828.2103777,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',321.0,9
1999,1049,b'111',b'00012',1112,1700815828.2103777,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',634.0,9
2000,1050,b'111',b'00006',1112,1700815828.2103777,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',524.0,9
2001,1051,b'111',b'00009',1112,1700815828.2103777,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1759.0,9
2002,1052,b'111',b'00011',1112,1700815828.2103777,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',16910.0,9
2003,1059,b'111',b'00003',1113,1700815828.2586331,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',3962.0,9
2004,1060,b'111',b'00001',1113,1700815828.2586331,DRB.UEThpDl.UEID,-1.0,84.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',1364.0,9
2005,1077,b'111',b'00007',1114,1700815856.5601306,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'64\x00\xe7\xf0',3341.0,9
2006,1090,b'111',b'00008',1115,1700815856.6282313,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',15402.0,9
2007,1091,b'111',b'00004',1115,1700815856.6282313,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1173.0,9
2008,1092,b'111',b'00010',1115,1700815856.6282313,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',902.0,9
2009,1093,b'111',b'00002',1115,1700815856.6282313,DRB.UEThpDl.UEID,-1.0,78.0,0.0,139.0,139.0,b'80\x00\xe7\xf0',1950.0,9
2010,1112,b'111',b'00004',1112,1700815856.713338,DRB.UEThpDl.UEID,-1.0,68.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1173.0,9
2011,1113,b'111',b'00012',1112,1700815856.713338,DRB.UEThpDl.UEID,-1.0,68.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',705.0,9
2012,1114,b'111',b'00011',1112,1700815856.713338,DRB.UEThpDl.UEID,-1.0,68.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',16910.0,9
2013,1115,b'111',b'00003',1112,1700815856.713338,DRB.UEThpDl.UEID,-1.0,68.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',3610.0,9
2014,1116,b'111',b'00009',1112,1700815856.713338,DRB.UEThpDl.UEID,-1.0,68.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',1684.0,9
2015,1117,b'111',b'00006',1112,1700815856.713338,DRB.UEThpDl.UEID,-1.0,68.0,0.0,139.0,139.0,b'32\x00\xe7\xf0',483.0,9
2016,1124,b'111',b'00005',1113,1700815856.7631445,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',325.0,9
2017,1125,b'111',b'00001',1113,1700815856.7631445,DRB.UEThpDl.UEID,-1.0,82.0,0.0,139.0,139.0,b'48\x00\xe7\xf0',1506.0,9
2018,8,b'111',b'00003',1113,1700814731.8474703,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x003`',0.0,8
2019,9,b'111',b'00005',1113,1700814731.8474703,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'48\x003`',0.0,8
2020,30,b'111',b'00001',1115,1700814731.9201148,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x002`',0.0,8
2021,31,b'111',b'00002',1115,1700814731.9201148,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x002`',0.0,8
2022,32,b'111',b'00003',1115,1700814731.9201148,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x002`',0.0,8
2023,33,b'111',b'00012',1115,1700814731.9201148,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x002`',0.0,8
2024,34,b'111',b'00010',1115,1700814731.9201148,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'80\x002`',0.0,8
2025,55,b'111',b'00004',1112,1700814731.992784,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x003`',0.0,8
2026,56,b'111',b'00006',1112,1700814731.992784,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x003`',0.0,8
2027,57,b'111',b'00011',1112,1700814731.992784,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x003`',0.0,8
2028,58,b'111',b'00009',1112,1700814731.992784,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x003`',0.0,8
2029,59,b'111',b'00007',1112,1700814731.992784,DRB.UEThpDl.UEID,-1.0,0.0,0.0,139.0,139.0,b'32\x003`',0.0,8
