,Original index,pm-Containers.drbqci,pm-Containers.pDCPBytesDL,pm-Containers.pDCPBytesUL,pm-Containers.pLMN-Identity,pm-Containers.interface-type,list-of-matched-UEs.ueId,timestamp,Test ID
1342,26,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744641.1037123,1
1343,35,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744641.1692371,1
1344,36,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744641.1692371,1
1345,37,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744641.1692371,1
1346,38,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744641.1692371,1
1347,39,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744641.1692371,1
1348,60,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744665.3380282,1
1349,61,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744665.3380282,1
1350,62,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744665.3380282,1
1351,63,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744665.3380282,1
1352,64,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744665.3380282,1
1353,65,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744665.3468423,1
1354,66,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744665.3468423,1
1355,67,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744665.3468423,1
1356,68,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744665.3468423,1
1357,69,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744665.3468423,1
1358,70,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744665.3468423,1
1359,115,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744693.6515293,1
1360,116,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744693.6515293,1
1361,117,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744693.6515293,1
1362,118,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744693.6515293,1
1363,119,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744693.6602318,1
1364,120,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744693.6602318,1
1365,121,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744693.6602318,1
1366,122,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744693.6602318,1
1367,123,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744693.6602318,1
1368,124,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744693.6602318,1
1369,125,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744693.6602318,1
1370,170,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744721.9490812,1
1371,171,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744721.9490812,1
1372,172,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744721.9490812,1
1373,173,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744721.9490812,1
1374,174,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744721.959165,1
1375,175,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744721.959165,1
1376,176,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744721.959165,1
1377,177,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744721.959165,1
1378,178,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744721.959165,1
1379,179,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744721.959165,1
1380,180,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744721.959165,1
1381,181,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744721.959165,1
1382,230,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744746.280511,1
1383,231,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744746.280511,1
1384,232,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744746.280511,1
1385,233,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744746.290852,1
1386,234,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744746.290852,1
1387,235,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744746.290852,1
1388,236,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744746.290852,1
1389,237,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744746.290852,1
1390,238,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744746.290852,1
1391,239,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744746.290852,1
1392,240,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744746.290852,1
1393,285,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744774.6300428,1
1394,286,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744774.6300428,1
1395,287,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744774.6300428,1
1396,288,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744774.6300428,1
1397,289,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744774.6403222,1
1398,290,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744774.6403222,1
1399,291,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744774.6403222,1
1400,292,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744774.6403222,1
1401,293,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744774.6403222,1
1402,294,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744774.6403222,1
1403,295,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744774.6403222,1
1404,296,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744774.6403222,1
1405,345,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744803.001711,1
1406,346,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744803.0121884,1
1407,347,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744803.0121884,1
1408,348,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744803.0121884,1
1409,349,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744803.0231843,1
1410,350,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744803.0231843,1
1411,351,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744803.0231843,1
1412,352,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744803.0231843,1
1413,353,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744803.0231843,1
1414,354,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744803.0231843,1
1415,355,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744803.0231843,1
1416,356,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744803.0231843,1
1417,405,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744827.3648684,1
1418,406,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744827.3648684,1
1419,407,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744827.3648684,1
1420,408,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744827.3648684,1
1421,409,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744827.376144,1
1422,410,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744827.376144,1
1423,411,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744827.376144,1
1424,412,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744827.376144,1
1425,413,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744827.376144,1
1426,414,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744827.376144,1
1427,415,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744827.376144,1
1428,416,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744827.376144,1
1429,465,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744855.7476995,1
1430,466,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744855.7612414,1
1431,467,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744855.7612414,1
1432,468,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744855.7612414,1
1433,469,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744855.7612414,1
1434,470,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744855.774789,1
1435,471,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744855.774789,1
1436,472,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744855.774789,1
1437,473,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744855.774789,1
1438,474,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744855.774789,1
1439,475,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744855.774789,1
1440,476,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744855.774789,1
1441,477,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744855.774789,1
1442,530,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744880.1471422,1
1443,531,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744880.1471422,1
1444,532,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744880.1588864,1
1445,533,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744880.1588864,1
1446,534,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744880.1715548,1
1447,535,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744880.1715548,1
1448,536,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744880.1715548,1
1449,537,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744880.1715548,1
1450,538,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744880.1715548,1
1451,539,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744880.1715548,1
1452,540,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744880.1715548,1
1453,585,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744904.5413425,1
1454,586,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744904.5536764,1
1455,587,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744904.5536764,1
1456,588,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744904.5536764,1
1457,589,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744904.565419,1
1458,590,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744904.565419,1
1459,591,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744904.565419,1
1460,592,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744904.5775993,1
1461,593,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744904.5775993,1
1462,594,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744904.5775993,1
1463,595,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744904.5775993,1
1464,596,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744904.5775993,1
1465,597,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744904.5775993,1
1466,650,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744932.9737792,1
1467,651,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744932.9879572,1
1468,652,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744932.9879572,1
1469,653,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744932.9879572,1
1470,654,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744932.9998505,1
1471,655,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744932.9998505,1
1472,656,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744932.9998505,1
1473,657,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744932.9998505,1
1474,658,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744933.0119658,1
1475,659,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744933.0119658,1
1476,660,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744933.0119658,1
1477,661,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744933.0119658,1
1478,662,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744933.0119658,1
1479,715,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744961.4101825,1
1480,716,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744961.437376,1
1481,717,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744961.437376,1
1482,718,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744961.437376,1
1483,719,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744961.437376,1
1484,720,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744961.437376,1
1485,721,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744961.4508462,1
1486,722,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744961.4508462,1
1487,723,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744961.4508462,1
1488,724,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744961.4508462,1
1489,725,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744961.4508462,1
1490,770,0.0,0.0,0.0,b'111',x2-u,b'00007',1700744989.8331602,1
1491,771,0.0,0.0,0.0,b'111',x2-u,b'00001',1700744989.846237,1
1492,772,0.0,0.0,0.0,b'111',x2-u,b'00002',1700744989.8603213,1
1493,773,0.0,0.0,0.0,b'111',x2-u,b'00010',1700744989.8603213,1
1494,774,0.0,0.0,0.0,b'111',x2-u,b'00004',1700744989.8603213,1
1495,775,0.0,0.0,0.0,b'111',x2-u,b'00011',1700744989.8736005,1
1496,776,0.0,0.0,0.0,b'111',x2-u,b'00006',1700744989.8736005,1
1497,777,0.0,0.0,0.0,b'111',x2-u,b'00003',1700744989.8736005,1
1498,778,0.0,0.0,0.0,b'111',x2-u,b'00005',1700744989.8736005,1
1499,779,0.0,0.0,0.0,b'111',x2-u,b'00009',1700744989.8736005,1
1500,780,0.0,0.0,0.0,b'111',x2-u,b'00012',1700744989.8736005,1
1501,825,0.0,0.0,0.0,b'111',x2-u,b'00007',1700745018.2761393,1
1502,826,0.0,0.0,0.0,b'111',x2-u,b'00001',1700745018.2913408,1
1503,827,0.0,0.0,0.0,b'111',x2-u,b'00003',1700745018.2913408,1
1504,828,0.0,0.0,0.0,b'111',x2-u,b'00010',1700745018.3042808,1
1505,829,0.0,0.0,0.0,b'111',x2-u,b'00004',1700745018.3042808,1
1506,830,0.0,0.0,0.0,b'111',x2-u,b'00002',1700745018.3042808,1
1507,855,0.0,0.0,0.0,b'111',x2-u,b'00009',1700745018.45862,1
1508,856,0.0,0.0,0.0,b'111',x2-u,b'00012',1700745018.45862,1
1509,857,0.0,0.0,0.0,b'111',x2-u,b'00003',1700745018.45862,1
1510,858,0.0,0.0,0.0,b'111',x2-u,b'00006',1700745018.45862,1
1511,859,0.0,0.0,0.0,b'111',x2-u,b'00011',1700745018.45862,1
1512,860,0.0,0.0,0.0,b'111',x2-u,b'00005',1700745018.45862,1
1513,885,0.0,0.0,0.0,b'111',x2-u,b'00007',1700745046.7437658,1
1514,886,0.0,0.0,0.0,b'111',x2-u,b'00001',1700745046.759428,1
1515,887,0.0,0.0,0.0,b'111',x2-u,b'00003',1700745046.759428,1
1516,888,0.0,0.0,0.0,b'111',x2-u,b'00008',1700745046.7724922,1
1517,889,0.0,0.0,0.0,b'111',x2-u,b'00004',1700745046.7724922,1
1518,890,0.0,0.0,0.0,b'111',x2-u,b'00010',1700745046.7724922,1
1519,891,0.0,0.0,0.0,b'111',x2-u,b'00002',1700745046.7724922,1
1520,892,0.0,0.0,0.0,b'111',x2-u,b'00005',1700745046.786177,1
1521,893,0.0,0.0,0.0,b'111',x2-u,b'00006',1700745046.786177,1
1522,894,0.0,0.0,0.0,b'111',x2-u,b'00011',1700745046.786177,1
1523,895,0.0,0.0,0.0,b'111',x2-u,b'00012',1700745046.786177,1
1524,896,0.0,0.0,0.0,b'111',x2-u,b'00009',1700745046.786177,1
1525,945,0.0,0.0,0.0,b'111',x2-u,b'00007',1700745075.243568,1
1526,946,0.0,0.0,0.0,b'111',x2-u,b'00003',1700745075.2596898,1
1527,947,0.0,0.0,0.0,b'111',x2-u,b'00001',1700745075.2596898,1
1528,948,0.0,0.0,0.0,b'111',x2-u,b'00002',1700745075.273975,1
1529,949,0.0,0.0,0.0,b'111',x2-u,b'00004',1700745075.273975,1
1530,950,0.0,0.0,0.0,b'111',x2-u,b'00010',1700745075.273975,1
1531,951,0.0,0.0,0.0,b'111',x2-u,b'00008',1700745075.273975,1
1532,952,0.0,0.0,0.0,b'111',x2-u,b'00006',1700745075.289181,1
1533,953,0.0,0.0,0.0,b'111',x2-u,b'00012',1700745075.289181,1
1534,954,0.0,0.0,0.0,b'111',x2-u,b'00009',1700745075.289181,1
1535,955,0.0,0.0,0.0,b'111',x2-u,b'00011',1700745075.289181,1
1536,956,0.0,0.0,0.0,b'111',x2-u,b'00005',1700745075.289181,1
1537,1005,0.0,0.0,0.0,b'111',x2-u,b'00007',1700745103.746363,1
1538,1006,0.0,0.0,0.0,b'111',x2-u,b'00003',1700745103.7619936,1
1539,1007,0.0,0.0,0.0,b'111',x2-u,b'00001',1700745103.7619936,1
1540,1008,0.0,0.0,0.0,b'111',x2-u,b'00004',1700745103.7764428,1
1541,1009,0.0,0.0,0.0,b'111',x2-u,b'00010',1700745103.7764428,1
1542,1010,0.0,0.0,0.0,b'111',x2-u,b'00006',1700745103.7764428,1
1543,1011,0.0,0.0,0.0,b'111',x2-u,b'00002',1700745103.7764428,1
1544,1012,0.0,0.0,0.0,b'111',x2-u,b'00008',1700745103.7764428,1
1545,1013,0.0,0.0,0.0,b'111',x2-u,b'00006',1700745103.7916536,1
1546,1014,0.0,0.0,0.0,b'111',x2-u,b'00005',1700745103.7916536,1
1547,1015,0.0,0.0,0.0,b'111',x2-u,b'00012',1700745103.7916536,1
1548,1016,0.0,0.0,0.0,b'111',x2-u,b'00011',1700745103.7916536,1
1549,1017,0.0,0.0,0.0,b'111',x2-u,b'00009',1700745103.7916536,1
1550,1070,0.0,0.0,0.0,b'111',x2-u,b'00007',1700745136.2689576,1
1551,1071,0.0,0.0,0.0,b'111',x2-u,b'00007',1700745136.2911112,1
1552,1072,0.0,0.0,0.0,b'111',x2-u,b'00005',1700745136.2911112,1
1553,1073,0.0,0.0,0.0,b'111',x2-u,b'00001',1700745136.2911112,1
1554,1074,0.0,0.0,0.0,b'111',x2-u,b'00002',1700745136.3101852,1
1555,1075,0.0,0.0,0.0,b'111',x2-u,b'00008',1700745136.3101852,1
1556,1076,0.0,0.0,0.0,b'111',x2-u,b'00004',1700745136.3101852,1
1557,1077,0.0,0.0,0.0,b'111',x2-u,b'00010',1700745136.3101852,1
1558,1078,0.0,0.0,0.0,b'111',x2-u,b'00006',1700745136.3275566,1
1559,1079,0.0,0.0,0.0,b'111',x2-u,b'00004',1700745136.3275566,1
1560,1080,0.0,0.0,0.0,b'111',x2-u,b'00003',1700745136.3275566,1
1561,1081,0.0,0.0,0.0,b'111',x2-u,b'00011',1700745136.3275566,1
1562,1082,0.0,0.0,0.0,b'111',x2-u,b'00009',1700745136.3275566,1
1563,1083,0.0,0.0,0.0,b'111',x2-u,b'00012',1700745136.3275566,1
1564,0,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751248.1297824,6
1565,1,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751248.1297824,6
1566,2,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751248.1297824,6
1567,3,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751248.1297824,6
1568,4,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751248.1297824,6
1569,25,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751248.2027187,6
1570,26,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751248.2027187,6
1571,35,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751248.248412,6
1572,36,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751248.248412,6
1573,37,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751248.248412,6
1574,38,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751248.248412,6
1575,39,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751248.248412,6
1576,60,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751272.425953,6
1577,61,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751272.425953,6
1578,62,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751272.425953,6
1579,63,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751272.425953,6
1580,64,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751272.425953,6
1581,65,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751272.425953,6
1582,66,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751272.434657,6
1583,67,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751272.434657,6
1584,68,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751272.434657,6
1585,69,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751272.434657,6
1586,70,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751272.434657,6
1587,115,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751300.732166,6
1588,116,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751300.732166,6
1589,117,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751300.732166,6
1590,118,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751300.732166,6
1591,119,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751300.732166,6
1592,120,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751300.732166,6
1593,121,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751300.732166,6
1594,122,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751300.7407606,6
1595,123,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751300.7407606,6
1596,124,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751300.7407606,6
1597,125,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751300.7407606,6
1598,170,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751329.0506575,6
1599,171,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751329.0506575,6
1600,172,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751329.0506575,6
1601,173,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751329.0506575,6
1602,174,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751329.0506575,6
1603,175,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751329.0506575,6
1604,176,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751329.0506575,6
1605,177,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751329.0506575,6
1606,178,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751329.0598004,6
1607,179,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751329.0598004,6
1608,180,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751329.0598004,6
1609,181,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751329.0598004,6
1610,230,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751357.3914542,6
1611,231,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751357.3914542,6
1612,232,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751357.3914542,6
1613,233,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751357.3914542,6
1614,234,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751357.3914542,6
1615,235,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751357.3914542,6
1616,236,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751357.3914542,6
1617,237,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751357.3914542,6
1618,238,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751357.4004934,6
1619,239,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751357.4004934,6
1620,240,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751357.4004934,6
1621,285,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751385.7479684,6
1622,286,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751385.7479684,6
1623,287,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751385.7479684,6
1624,288,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751385.7479684,6
1625,289,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751385.7479684,6
1626,290,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751385.7479684,6
1627,291,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751385.7479684,6
1628,292,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751385.7479684,6
1629,293,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751385.758228,6
1630,294,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751385.758228,6
1631,295,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751385.758228,6
1632,296,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751385.758228,6
1633,345,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751414.0960555,6
1634,346,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751414.1089413,6
1635,347,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751414.1089413,6
1636,348,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751414.1089413,6
1637,349,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751414.1089413,6
1638,350,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751414.1089413,6
1639,351,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751414.1089413,6
1640,352,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751414.1089413,6
1641,353,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751414.1089413,6
1642,354,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751414.1193802,6
1643,355,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751414.1193802,6
1644,356,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751414.1193802,6
1645,405,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751438.4762475,6
1646,406,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751438.4762475,6
1647,407,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751438.4762475,6
1648,408,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751438.4762475,6
1649,409,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751438.4762475,6
1650,410,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751438.4762475,6
1651,411,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751438.4762475,6
1652,412,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751438.4762475,6
1653,413,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751438.4864097,6
1654,414,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751438.4864097,6
1655,415,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751438.4864097,6
1656,416,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751438.4864097,6
1657,465,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751466.857264,6
1658,466,0.0,0.0,0.0,b'111',x2-u,b'00011',1700751466.8705895,6
1659,467,0.0,0.0,0.0,b'111',x2-u,b'00009',1700751466.8705895,6
1660,468,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751466.8705895,6
1661,469,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751466.8705895,6
1662,470,0.0,0.0,0.0,b'111',x2-u,b'00012',1700751466.8705895,6
1663,471,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751466.8705895,6
1664,472,0.0,0.0,0.0,b'111',x2-u,b'00006',1700751466.8705895,6
1665,473,0.0,0.0,0.0,b'111',x2-u,b'00004',1700751466.8705895,6
1666,474,0.0,0.0,0.0,b'111',x2-u,b'00002',1700751466.8808248,6
1667,475,0.0,0.0,0.0,b'111',x2-u,b'00010',1700751466.8808248,6
1668,476,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751466.8808248,6
1669,477,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751466.8808248,6
1670,530,0.0,0.0,0.0,b'111',x2-u,b'00001',1700751491.236518,6
1671,531,0.0,0.0,0.0,b'111',x2-u,b'00005',1700751491.236518,6
1672,532,0.0,0.0,0.0,b'111',x2-u,b'00003',1700751491.250238,6
1673,533,0.0,0.0,0.0,b'111',x2-u,b'00007',1700751491.250238,6
