,UE ID,Cell object ID,Timestamp,Number of active UEs,RRC Event,UE Performance Measurement type,Neighbor cells SINR,Neighbor cell physical cell ID,Test ID
220,b'00012',NRCellCU,1700747241.942895,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,73.0,2.0,4
221,b'00012',NRCellCU,1700747241.942895,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,42.0,5.0,4
222,b'00010',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,2.0,4
223,b'00010',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
224,b'00010',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,4.0,4
225,b'00002',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,4
226,b'00001',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,4
227,b'00002',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,4
228,b'00001',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,72.0,2.0,4
229,b'00001',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,4
230,b'00002',NRCellCU,1700747241.990548,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,2.0,4
231,b'00004',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,4
232,b'00004',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,56.0,5.0,4
233,b'00011',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,4
234,b'00009',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
235,b'00009',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,4.0,4
236,b'00009',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,3.0,4
237,b'00011',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
238,b'00012',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
239,b'00006',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
240,b'00001',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,5.0,4
241,b'00001',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
242,b'00012',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,3.0,4
243,b'00012',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,5.0,4
244,b'00001',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,4
245,b'00007',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,4
246,b'00011',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,4
247,b'00006',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
248,b'00004',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
249,b'00005',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
250,b'00006',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,5.0,4
251,b'00005',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,5.0,4
252,b'00005',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,4
253,b'00007',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
254,b'00007',NRCellCU,1700747270.2721498,8.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,4.0,4
255,b'00002',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,2.0,4
256,b'00003',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,2.0,4
257,b'00010',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
258,b'00003',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,4
259,b'00003',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,3.0,4
260,b'00010',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,4.0,4
261,b'00002',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,4
262,b'00010',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,2.0,4
263,b'00002',NRCellCU,1700747270.3275664,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,4
264,b'00011',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,4
265,b'00011',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
266,b'00011',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,4
267,b'00004',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,4
268,b'00004',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,56.0,5.0,4
269,b'00007',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
270,b'00007',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,3.0,4
271,b'00007',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,4.0,4
272,b'00012',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
273,b'00012',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,4
274,b'00009',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,4.0,4
275,b'00006',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
276,b'00006',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
277,b'00006',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,5.0,4
278,b'00009',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,5.0,4
279,b'00009',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,3.0,4
280,b'00012',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,4
281,b'00004',NRCellCU,1700747294.6048863,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
282,b'00001',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
283,b'00002',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
284,b'00003',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,93.0,2.0,4
285,b'00001',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,4
286,b'00001',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,4
287,b'00010',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,4.0,4
288,b'00003',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,4
289,b'00010',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
290,b'00002',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,4
291,b'00002',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,4
292,b'00003',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,8.0,4.0,4
293,b'00010',NRCellCU,1700747294.6723597,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,68.0,2.0,4
294,b'00005',NRCellCU,1700747294.7080295,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,5.0,4
295,b'00005',NRCellCU,1700747294.7080295,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,2.0,4
296,b'00005',NRCellCU,1700747294.7080295,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
297,b'00010',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
298,b'00007',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,4.0,4
299,b'00007',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,3.0,4
300,b'00007',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
301,b'00003',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,5.0,4
302,b'00006',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,4
303,b'00006',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
304,b'00006',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
305,b'00012',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,37.0,3.0,4
306,b'00012',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,5.0,4
307,b'00012',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
308,b'00011',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,5.0,4
309,b'00011',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,3.0,4
310,b'00003',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,4.0,4
311,b'00003',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,4
312,b'00009',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,3.0,4
313,b'00010',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,4.0,4
314,b'00009',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,4.0,4
315,b'00010',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,5.0,4
316,b'00009',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
317,b'00011',NRCellCU,1700747322.9949236,7.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
318,b'00005',NRCellCU,1700747323.0413418,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,4
319,b'00005',NRCellCU,1700747323.0413418,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,2.0,4
320,b'00005',NRCellCU,1700747323.0413418,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
321,b'00001',NRCellCU,1700747323.0413418,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,4
322,b'00001',NRCellCU,1700747323.0413418,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,4
323,b'00001',NRCellCU,1700747323.0413418,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,4
324,b'00002',NRCellCU,1700747323.0822833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,16.0,2.0,4
325,b'00004',NRCellCU,1700747323.0822833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,3.0,4
326,b'00002',NRCellCU,1700747323.0822833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,4
327,b'00004',NRCellCU,1700747323.0822833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,58.0,2.0,4
328,b'00002',NRCellCU,1700747323.0822833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,3.0,4
329,b'00004',NRCellCU,1700747323.0822833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
330,b'00011',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,5.0,4
331,b'00006',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,3.0,4
332,b'00010',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
333,b'00003',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,4
334,b'00003',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,31.0,3.0,4
335,b'00003',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,46.0,5.0,4
336,b'00006',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
337,b'00009',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,4
338,b'00009',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
339,b'00009',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,4.0,4
340,b'00011',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,4
341,b'00006',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,5.0,4
342,b'00010',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,4.0,4
343,b'00011',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
344,b'00010',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,5.0,4
345,b'00012',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,3.0,4
346,b'00012',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,5.0,4
347,b'00012',NRCellCU,1700747347.363113,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,4.0,4
348,b'00002',NRCellCU,1700747347.409833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,14.0,2.0,4
349,b'00004',NRCellCU,1700747347.409833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,2.0,3.0,4
350,b'00004',NRCellCU,1700747347.409833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,47.0,2.0,4
351,b'00002',NRCellCU,1700747347.409833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,4
352,b'00004',NRCellCU,1700747347.409833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
353,b'00002',NRCellCU,1700747347.409833,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,4
354,b'00001',NRCellCU,1700747347.4531214,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,2.0,4
355,b'00001',NRCellCU,1700747347.4531214,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,11.0,4.0,4
356,b'00005',NRCellCU,1700747347.4531214,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
357,b'00005',NRCellCU,1700747347.4531214,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,2.0,4
358,b'00005',NRCellCU,1700747347.4531214,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,13.0,5.0,4
359,b'00001',NRCellCU,1700747347.4531214,2.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,5.0,4
360,b'00007',NRCellCU,1700747347.4863143,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
361,b'00007',NRCellCU,1700747347.4863143,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
362,b'00007',NRCellCU,1700747347.4863143,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,2.0,4
363,b'00006',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,3.0,4
364,b'00012',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,4
365,b'00011',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,3.0,4
366,b'00012',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,4
367,b'00006',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
368,b'00011',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,5.0,4
369,b'00011',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
370,b'00009',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,5.0,4
371,b'00009',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,6.0,4.0,4
372,b'00009',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,27.0,3.0,4
373,b'00006',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,29.0,5.0,4
374,b'00012',NRCellCU,1700747375.7484336,4.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,5.0,4
375,b'00001',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,4
376,b'00005',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,2.0,4
377,b'00001',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,4.0,4.0,4
378,b'00001',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,44.0,5.0,4
379,b'00005',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,5.0,4
380,b'00005',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
381,b'00010',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,20.0,2.0,4
382,b'00010',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,42.0,5.0,4
383,b'00010',NRCellCU,1700747375.7995362,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,4
384,b'00002',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,22.0,3.0,4
385,b'00004',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
386,b'00004',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
387,b'00002',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,4
388,b'00002',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,15.0,2.0,4
389,b'00003',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,33.0,2.0,4
390,b'00003',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
391,b'00003',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,34.0,3.0,4
392,b'00004',NRCellCU,1700747375.85209,3.0,b1,HO.TrgtCellQual.RS-SINR.UEID,51.0,2.0,4
393,b'00007',NRCellCU,1700747375.885828,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
394,b'00007',NRCellCU,1700747375.885828,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
395,b'00007',NRCellCU,1700747375.885828,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,2.0,4
396,b'00007',NRCellCU,1700747400.1304846,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,5.0,4
397,b'00007',NRCellCU,1700747400.1304846,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,21.0,2.0,4
398,b'00007',NRCellCU,1700747400.1304846,1.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,3.0,4
399,b'00011',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
400,b'00009',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,9.0,4.0,4
401,b'00005',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,38.0,3.0,4
402,b'00005',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,18.0,5.0,4
403,b'00005',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
404,b'00009',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,3.0,4
405,b'00011',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,3.0,4
406,b'00009',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,7.0,5.0,4
407,b'00006',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,5.0,4
408,b'00006',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
409,b'00006',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
410,b'00012',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,4
411,b'00012',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,5.0,4
412,b'00012',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,35.0,3.0,4
413,b'00011',NRCellCU,1700747400.2067587,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,5.0,4
414,b'00003',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
415,b'00003',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,40.0,3.0,4
416,b'00003',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,2.0,4
417,b'00004',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
418,b'00004',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
419,b'00004',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,52.0,2.0,4
420,b'00002',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,10.0,2.0,4
421,b'00001',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,43.0,3.0,4
422,b'00001',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,30.0,2.0,4
423,b'00002',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,24.0,3.0,4
424,b'00001',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,3.0,4.0,4
425,b'00010',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,4.0,4
426,b'00010',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,19.0,2.0,4
427,b'00010',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,17.0,3.0,4
428,b'00002',NRCellCU,1700747400.2917602,5.0,b1,HO.TrgtCellQual.RS-SINR.UEID,12.0,4.0,4
429,b'00005',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,32.0,3.0,4
430,b'00011',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,25.0,5.0,4
431,b'00011',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,26.0,3.0,4
432,b'00003',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,5.0,4.0,4
433,b'00003',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,39.0,5.0,4
434,b'00003',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,41.0,3.0,4
435,b'00005',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
436,b'00005',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,4
437,b'00011',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
438,b'00012',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,28.0,5.0,4
439,b'00006',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,3.0,4
440,b'00006',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,23.0,5.0,4
441,b'00006',NRCellCU,1700747428.603103,6.0,b1,HO.TrgtCellQual.RS-SINR.UEID,0.0,4.0,4
